procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 1  0      0 31456844   5504 6110252    0    0     0     0  903 1377  0  0 100  0  0 2025-08-25 13:17:18
 0  0      0 31456844   5504 6110252    0    0     0     0  847 1344  0  0 100  0  0 2025-08-25 13:17:19
 0  0      0 31456844   5504 6110252    0    0     0     0  823 1380  0  0 100  0  0 2025-08-25 13:17:20
 0  0      0 31456844   5504 6110252    0    0     0     0  841 1375  0  0 100  0  0 2025-08-25 13:17:21
 0  0      0 31456844   5504 6110252    0    0     0    48  792 1348  0  0 100  0  0 2025-08-25 13:17:22
 0  0      0 31456844   5504 6110252    0    0     0    15 3973 4360  0  0 100  0  0 2025-08-25 13:17:23
 0  0      0 31456844   5504 6110252    0    0     0    70  887 1465  0  0 100  0  0 2025-08-25 13:17:24
 0  0      0 31456592   5504 6110252    0    0     0     0  853 1343  0  0 100  0  0 2025-08-25 13:17:25
 0  0      0 31456592   5504 6110252    0    0     0     0  896 1384  0  0 100  0  0 2025-08-25 13:17:26
 0  0      0 31456592   5504 6110252    0    0     0    64  826 1383  0  0 100  0  0 2025-08-25 13:17:27
 0  0      0 31456592   5504 6110252    0    0     0     8  847 1396  0  0 100  0  0 2025-08-25 13:17:28
 0  0      0 31456592   5504 6110252    0    0     0     4  867 1364  0  0 100  0  0 2025-08-25 13:17:29
 0  0      0 31456592   5504 6110252    0    0     0     0  864 1369  0  0 100  0  0 2025-08-25 13:17:30
 0  0      0 31456592   5504 6110252    0    0     0     0  922 1390  0  0 100  0  0 2025-08-25 13:17:31
 0  0      0 31456592   5504 6110252    0    0     0    52  948 1469  0  0 100  0  0 2025-08-25 13:17:32
 0  0      0 31456592   5504 6110252    0    0     0     0  868 1360  0  0 100  0  0 2025-08-25 13:17:33
 0  0      0 31456592   5504 6110252    0    0     0     0  902 1361  0  0 100  0  0 2025-08-25 13:17:34
 0  0      0 31456592   5504 6110252    0    0     0     4  867 1351  0  0 100  0  0 2025-08-25 13:17:35
 0  0      0 31456592   5504 6110252    0    0     0     0  905 1407  0  0 100  0  0 2025-08-25 13:17:36
 0  0      0 31456592   5504 6110252    0    0     0    44  901 1415  0  0 100  0  0 2025-08-25 13:17:37
 0  0      0 31457804   5504 6110252    0    0     0     0  894 1375  0  0 100  0  0 2025-08-25 13:17:38
 0  0      0 31457812   5504 6110252    0    0     0     8  853 1372  0  0 100  0  0 2025-08-25 13:17:39
 0  0      0 31457812   5504 6110252    0    0     0     0  928 1441  0  0 100  0  0 2025-08-25 13:17:40
 0  0      0 31457812   5504 6110252    0    0     0     4  949 1436  0  0 100  0  0 2025-08-25 13:17:41
 0  0      0 31457812   5504 6110252    0    0     0   313  869 1400  0  0 100  0  0 2025-08-25 13:17:42
 0  0      0 31457812   5504 6110256    0    0     0    56 1006 1697  0  0 100  0  0 2025-08-25 13:17:43
 0  0      0 31457812   5504 6110256    0    0     0     0  847 1382  0  0 100  0  0 2025-08-25 13:17:44
 0  0      0 31457812   5504 6110256    0    0     0     0  804 1336  0  0 100  0  0 2025-08-25 13:17:45
 0  0      0 31457812   5504 6110256    0    0     0     0 4004 4299  0  0 100  0  0 2025-08-25 13:17:46
 0  0      0 31457812   5504 6110256    0    0     0     8  854 1372  0  0 100  0  0 2025-08-25 13:17:47
 0  0      0 31457812   5504 6110256    0    0     0    48  849 1382  0  0 100  0  0 2025-08-25 13:17:48
 0  0      0 31457812   5504 6110256    0    0     0     0  834 1346  0  0 100  0  0 2025-08-25 13:17:49
 0  0      0 31457812   5504 6110256    0    0     0     0  801 1340  0  0 100  0  0 2025-08-25 13:17:50
 0  0      0 31457812   5504 6110256    0    0     0     0  929 1393  0  0 100  0  0 2025-08-25 13:17:51
 0  0      0 31457812   5504 6110256    0    0     0     0  841 1383  0  0 100  0  0 2025-08-25 13:17:52
 0  0      0 31457812   5504 6110256    0    0     0    48  832 1362  0  0 100  0  0 2025-08-25 13:17:53
 0  0      0 31457812   5504 6110256    0    0     0     0  830 1347  0  0 100  0  0 2025-08-25 13:17:54
 0  0      0 31457812   5504 6110256    0    0     0     0  870 1364  0  0 100  0  0 2025-08-25 13:17:55
 0  0      0 31457812   5504 6110256    0    0     0     0  993 1418  0  0 100  0  0 2025-08-25 13:17:56
 1  0      0 31457812   5504 6110256    0    0     0     4  929 1399  0  0 100  0  0 2025-08-25 13:17:57
 0  0      0 31457308   5504 6110256    0    0     0    40  879 1392  0  0 100  0  0 2025-08-25 13:17:58
 0  0      0 31457308   5504 6110256    0    0     0     4  984 1422  0  0 100  0  0 2025-08-25 13:17:59
 0  0      0 31457056   5504 6110256    0    0     0    16 2495 2949  0  0 100  0  0 2025-08-25 13:18:00
 0  0      0 31457056   5504 6110256    0    0     0     0  852 1369  0  0 100  0  0 2025-08-25 13:18:01
 0  0      0 31457056   5504 6110256    0    0     0     0  820 1344  0  0 100  0  0 2025-08-25 13:18:02
 0  0      0 31457056   5504 6110256    0    0     0    40  897 1389  0  0 100  0  0 2025-08-25 13:18:03
 0  0      0 31457056   5504 6110256    0    0     0     0  864 1392  0  0 100  0  0 2025-08-25 13:18:04
 0  0      0 31457056   5504 6110256    0    0     0     4  842 1346  0  0 100  0  0 2025-08-25 13:18:05
 0  0      0 31457056   5504 6110256    0    0     0     0  962 1398  0  0 100  0  0 2025-08-25 13:18:06
 0  0      0 31457056   5504 6110256    0    0     0     0  895 1376  0  0 100  0  0 2025-08-25 13:18:07
 0  0      0 31457056   5504 6110256    0    0     0    44 1003 1429  0  0 100  0  0 2025-08-25 13:18:08
 0  0      0 31457056   5504 6110256    0    0     0     8  886 1388  0  0 100  0  0 2025-08-25 13:18:09
 0  0      0 31457056   5504 6110256    0    0     0     8  876 1463  0  0 100  0  0 2025-08-25 13:18:10
 0  0      0 31457056   5504 6110256    0    0     0     4  901 1404  0  0 100  0  0 2025-08-25 13:18:11
 0  0      0 31457056   5504 6110256    0    0     0    71  952 1460  0  0 100  0  0 2025-08-25 13:18:12
 0  0      0 31457056   5504 6110256    0    0     0    48  867 1378  0  0 100  0  0 2025-08-25 13:18:13
 0  0      0 31457056   5504 6110256    0    0     0     0  876 1367  0  0 100  0  0 2025-08-25 13:18:14
 0  0      0 31457056   5504 6110256    0    0     0     0  953 1408  0  0 100  0  0 2025-08-25 13:18:15
 0  0      0 31457056   5504 6110256    0    0     0     0  949 1433  0  0 100  0  0 2025-08-25 13:18:16
 0  0      0 31457056   5504 6110256    0    0     0     4  929 1397  0  0 100  0  0 2025-08-25 13:18:17
 0  0      0 31457492   5504 6110256    0    0     0    60  895 1382  0  0 100  0  0 2025-08-25 13:18:18
 0  0      0 31457492   5504 6110256    0    0     0     0  857 1371  0  0 100  0  0 2025-08-25 13:18:19
 0  0      0 31457492   5504 6110256    0    0     0     0  959 1416  0  0 100  0  0 2025-08-25 13:18:20
 0  0      0 31457492   5504 6110256    0    0     0     0  916 1382  0  0 100  0  0 2025-08-25 13:18:21
 0  0      0 31457492   5504 6110260    0    0     0     0  875 1380  0  0 100  0  0 2025-08-25 13:18:22
 0  0      0 31457492   5504 6110260    0    0     0    56 1944 2303  0  0 100  0  0 2025-08-25 13:18:23
 0  0      0 31457492   5504 6110260    0    0     0     0 2959 3454  0  0 100  0  0 2025-08-25 13:18:24
 0  0      0 31457492   5504 6110260    0    0     0     0  843 1340  0  0 100  0  0 2025-08-25 13:18:25
 1  0      0 31457492   5504 6110260    0    0     0     0  852 1352  0  0 100  0  0 2025-08-25 13:18:26
 0  0      0 31457492   5504 6110260    0    0     0     0  888 1397  0  0 100  0  0 2025-08-25 13:18:27
 0  0      0 31457492   5504 6110260    0    0     0     0  881 1390  0  0 100  0  0 2025-08-25 13:18:28
 0  0      0 31457492   5504 6110260    0    0     0    52  866 1367  0  0 100  0  0 2025-08-25 13:18:29
 0  0      0 31457492   5504 6110260    0    0     0     0  874 1373  0  0 100  0  0 2025-08-25 13:18:30
 0  0      0 31457492   5504 6110260    0    0     0     0  924 1405  0  0 100  0  0 2025-08-25 13:18:31
 0  0      0 31457492   5504 6110260    0    0     0     0  889 1384  0  0 100  0  0 2025-08-25 13:18:32
 0  0      0 31457492   5504 6110260    0    0     0     0  885 1357  0  0 100  0  0 2025-08-25 13:18:33
 0  0      0 31457492   5504 6110260    0    0     0    48  997 1392  0  0 100  0  0 2025-08-25 13:18:34
 0  0      0 31457492   5504 6110260    0    0     0     4  873 1404  0  0 100  0  0 2025-08-25 13:18:35
 0  0      0 31457492   5504 6110260    0    0     0     0  846 1382  0  0 100  0  0 2025-08-25 13:18:36
 0  0      0 31457492   5504 6110260    0    0     0     0  827 1348  0  0 100  0  0 2025-08-25 13:18:37
 0  0      0 31454216   5504 6110276    0    0     0    24  934 1401  0  0 100  0  0 2025-08-25 13:18:38
 0  0      0 31454216   5504 6110276    0    0     0    48  897 1430  0  0 100  0  0 2025-08-25 13:18:39
 0  0      0 31454216   5504 6110276    0    0     0     0  834 1354  0  0 100  0  0 2025-08-25 13:18:40
 0  0      0 31454216   5504 6110276    0    0     0    12 1152 1530  0  0 100  0  0 2025-08-25 13:18:41
 0  0      0 31453964   5504 6110276    0    0     0    22 1791 2001  0  0 100  0  0 2025-08-25 13:18:42
 0  0      0 31453964   5504 6110276    0    0     0     0 1804 1993  0  0 100  0  0 2025-08-25 13:18:43
 0  0      0 31453964   5504 6110276    0    0     0    48 1296 1870  0  0 100  0  0 2025-08-25 13:18:44
 0  0      0 31453964   5504 6110276    0    0     0     0  922 1368  0  0 100  0  0 2025-08-25 13:18:45
 1  0      0 31453964   5504 6110276    0    0     0     0 1180 1871  0  0 100  0  0 2025-08-25 13:18:46
 0  0      0 31453964   5504 6110276    0    0     0     4 3731 3908  0  0 100  0  0 2025-08-25 13:18:47
 0  0      0 31453964   5504 6110276    0    0     0     0  853 1364  0  0 100  0  0 2025-08-25 13:18:48
 0  0      0 31453964   5504 6110276    0    0     0    48  944 1377  0  0 100  0  0 2025-08-25 13:18:49
 0  0      0 31453964   5504 6110276    0    0     0     0  842 1368  0  0 100  0  0 2025-08-25 13:18:50
 0  0      0 31453964   5504 6110276    0    0     0     0  891 1418  0  0 100  0  0 2025-08-25 13:18:51
 0  0      0 31453964   5504 6110276    0    0     0     0  835 1344  0  0 100  0  0 2025-08-25 13:18:52
 0  0      0 31453964   5504 6110276    0    0     0     4  857 1364  0  0 100  0  0 2025-08-25 13:18:53
 0  0      0 31453964   5504 6110276    0    0     0    44  856 1356  0  0 100  0  0 2025-08-25 13:18:54
 0  0      0 31453712   5504 6110276    0    0     0     0  886 1392  0  0 100  0  0 2025-08-25 13:18:55
 0  0      0 31453712   5504 6110276    0    0     0     0  861 1373  0  0 100  0  0 2025-08-25 13:18:56
 0  0      0 31452200   5504 6110276    0    0     0     0 1028 1416  0  0 100  0  0 2025-08-25 13:18:57
 1  0      0 31452200   5504 6110276    0    0     0     0  941 1387  0  0 100  0  0 2025-08-25 13:18:58
 0  0      0 31452200   5504 6110276    0    0     0    44  916 1429  0  0 100  0  0 2025-08-25 13:18:59
 1  0      0 31452200   5504 6110148    0    0     0    16 2546 2947  0  0 100  0  0 2025-08-25 13:19:00
 2  0      0 31452200   5504 6110152    0    0     0     0  902 1377  0  0 100  0  0 2025-08-25 13:19:01
 0  0      0 31452200   5504 6110152    0    0     0     0  841 1349  0  0 100  0  0 2025-08-25 13:19:02
 0  0      0 31452200   5504 6110152    0    0     0     0  889 1416  0  0 100  0  0 2025-08-25 13:19:03
 0  0      0 31452200   5504 6110152    0    0     0    48  903 1356  0  0 100  0  0 2025-08-25 13:19:04
 0  0      0 31452200   5504 6110152    0    0     0     8  826 1364  0  0 100  0  0 2025-08-25 13:19:05
 0  0      0 31452200   5504 6110152    0    0     0     0  894 1367  0  0 100  0  0 2025-08-25 13:19:06
 1  0      0 31452200   5504 6110152    0    0     0     0  880 1400  0  0 100  0  0 2025-08-25 13:19:07
 1  0      0 31452200   5504 6110152    0    0     0     0  882 1347  0  0 100  0  0 2025-08-25 13:19:08
 0  1      0 31452200   5504 6110152    0    0     0    20  859 1360  0  0 100  0  0 2025-08-25 13:19:09
 0  0      0 31452200   5504 6110152    0    0     0    36  912 1468  0  0 100  0  0 2025-08-25 13:19:10
 0  0      0 31452200   5504 6110152    0    0     0     4  938 1451  0  0 100  0  0 2025-08-25 13:19:11
 0  0      0 31452200   5504 6110152    0    0     0     8  858 1378  0  0 100  0  0 2025-08-25 13:19:12
 0  0      0 31452200   5504 6110152    0    0     0     6  883 1409  0  0 100  0  0 2025-08-25 13:19:13
 0  0      0 31452200   5504 6110152    0    0     0     0  863 1367  0  0 100  0  0 2025-08-25 13:19:14
 0  0      0 31452200   5504 6110152    0    0     0    52  872 1409  0  0 100  0  0 2025-08-25 13:19:15
 1  0      0 31452200   5504 6110152    0    0     0     0  829 1358  0  0 100  0  0 2025-08-25 13:19:16
 0  0      0 31452200   5504 6110152    0    0     0     4 1014 1441  0  0 100  0  0 2025-08-25 13:19:17
 0  0      0 31452200   5504 6110152    0    0     0     0  959 1403  0  0 100  0  0 2025-08-25 13:19:18
 0  0      0 31452200   5504 6110152    0    0     0     0  958 1401  0  0 100  0  0 2025-08-25 13:19:19
 0  0      0 31452200   5504 6110152    0    0     0    56  920 1408  0  0 100  0  0 2025-08-25 13:19:20
 0  0      0 31452200   5504 6110152    0    0     0     0  855 1376  0  0 100  0  0 2025-08-25 13:19:21
 0  0      0 31452200   5504 6110152    0    0     0     0  778 1338  0  0 100  0  0 2025-08-25 13:19:22
 0  0      0 31452200   5504 6110152    0    0     0     4 4000 4349  0  0 100  0  0 2025-08-25 13:19:23
 0  0      0 31452200   5504 6110152    0    0     0     0 1015 1382  0  0 100  0  0 2025-08-25 13:19:24
 0  0      0 31452200   5504 6110152    0    0     0    48  879 1354  0  0 100  0  0 2025-08-25 13:19:25
 0  0      0 31452200   5504 6110152    0    0     0     0  809 1347  0  0 100  0  0 2025-08-25 13:19:26
 0  0      0 31452200   5504 6110152    0    0     0     0 1037 1448  0  0 100  0  0 2025-08-25 13:19:27
 0  0      0 31452200   5504 6110152    0    0     0     0  806 1339  0  0 100  0  0 2025-08-25 13:19:28
 0  0      0 31452200   5504 6110152    0    0     0     8  838 1367  0  0 100  0  0 2025-08-25 13:19:29
 0  0      0 31452200   5504 6110152    0    0     0    48  917 1395  0  0 100  0  0 2025-08-25 13:19:30
 0  0      0 31452200   5504 6110152    0    0     0     0  979 1444  0  0 100  0  0 2025-08-25 13:19:31
 0  0      0 31452200   5504 6110152    0    0     0     0  898 1380  0  0 100  0  0 2025-08-25 13:19:32
 0  0      0 31452200   5504 6110152    0    0     0     0  867 1360  0  0 100  0  0 2025-08-25 13:19:33
 0  0      0 31452200   5504 6110152    0    0     0     0  880 1367  0  0 100  0  0 2025-08-25 13:19:34
 0  0      0 31452200   5504 6110152    0    0     0    52  916 1425  0  0 100  0  0 2025-08-25 13:19:35
 0  0      0 31452200   5504 6110152    0    0     0     0  895 1381  0  0 100  0  0 2025-08-25 13:19:36
 0  0      0 31452200   5504 6110152    0    0     0     0  843 1369  0  0 100  0  0 2025-08-25 13:19:37
 0  0      0 31451696   5504 6110152    0    0     0     0  887 1375  0  0 100  0  0 2025-08-25 13:19:38
 0  0      0 31451696   5504 6110152    0    0     0     0  893 1403  0  0 100  0  0 2025-08-25 13:19:39
 0  0      0 31451696   5504 6110152    0    0     0    52  847 1363  0  0 100  0  0 2025-08-25 13:19:40
 0  0      0 31451696   5504 6110156    0    0     0     8  912 1395  0  0 100  0  0 2025-08-25 13:19:41
 0  0      0 31451696   5504 6110156    0    0     0     4  869 1377  0  0 100  0  0 2025-08-25 13:19:42
 0  0      0 31451696   5504 6110156    0    0     0    24  919 1447  0  0 100  0  0 2025-08-25 13:19:43
 0  0      0 31451696   5504 6110156    0    0     0     0  876 1366  0  0 100  0  0 2025-08-25 13:19:44
 0  0      0 31451696   5504 6110156    0    0     0    48  844 1354  0  0 100  0  0 2025-08-25 13:19:45
 0  0      0 31451696   5504 6110156    0    0     0     0 4199 4635  0  0 100  0  0 2025-08-25 13:19:46
 0  0      0 31451696   5504 6110156    0    0     0     4  890 1426  0  0 100  0  0 2025-08-25 13:19:47
 0  0      0 31451696   5504 6110156    0    0     0     0  862 1350  0  0 100  0  0 2025-08-25 13:19:48
 0  0      0 31451696   5504 6110156    0    0     0     0  858 1348  0  0 100  0  0 2025-08-25 13:19:49
 0  0      0 31451696   5504 6110156    0    0     0    48  863 1362  0  0 100  0  0 2025-08-25 13:19:50
 0  0      0 31451696   5504 6110156    0    0     0     0  897 1431  0  0 100  0  0 2025-08-25 13:19:51
 0  0      0 31451696   5504 6110156    0    0     0     0  863 1365  0  0 100  0  0 2025-08-25 13:19:52
 0  0      0 31451696   5504 6110156    0    0     0     4  956 1402  0  0 100  0  0 2025-08-25 13:19:53
 0  0      0 31451696   5504 6110156    0    0     0     0  995 1354  0  0 100  0  0 2025-08-25 13:19:54
 0  0      0 31451696   5504 6110156    0    0     0     0  821 1362  0  0 100  0  0 2025-08-25 13:19:55
 0  0      0 31451696   5504 6110156    0    0     0    48  872 1388  0  0 100  0  0 2025-08-25 13:19:56
 0  0      0 31452504   5504 6110156    0    0     0     0 1006 1430  0  0 100  0  0 2025-08-25 13:19:57
 0  0      0 31452504   5504 6110156    0    0     0     0  836 1356  0  0 100  0  0 2025-08-25 13:19:58
 0  0      0 31452652   5504 6110156    0    0     0     4  916 1434  0  0 100  0  0 2025-08-25 13:19:59
 0  0      0 31452904   5504 6110104    0    0     0    16 2618 3032  0  0 100  0  0 2025-08-25 13:20:00
 0  0      0 31452904   5504 6110232    0    0     0    68  876 1387  0  0 100  0  0 2025-08-25 13:20:01
 0  0      0 31452904   5504 6110232    0    0     0     0  834 1363  0  0 100  0  0 2025-08-25 13:20:02
 0  0      0 31452904   5504 6110232    0    0     0     0  884 1406  0  0 100  0  0 2025-08-25 13:20:03
 0  0      0 31452904   5504 6110232    0    0     0     0  807 1347  0  0 100  0  0 2025-08-25 13:20:04
 0  0      0 31452904   5504 6110232    0    0     0    36  824 1372  0  0 100  0  0 2025-08-25 13:20:05
 0  0      0 31452904   5504 6110232    0    0     0    40  912 1414  0  0 100  0  0 2025-08-25 13:20:06
 0  0      0 31452904   5504 6110232    0    0     0     0  909 1419  0  0 100  0  0 2025-08-25 13:20:07
 0  0      0 31452904   5504 6110232    0    0     0     0  874 1366  0  0 100  0  0 2025-08-25 13:20:08
 0  0      0 31452904   5504 6110232    0    0     0     0  920 1385  0  0 100  0  0 2025-08-25 13:20:09
 0  0      0 31452904   5504 6110232    0    0     0     0  861 1445  0  0 100  0  0 2025-08-25 13:20:10
 0  0      0 31452904   5504 6110232    0    0     0    56  917 1461  0  0 100  0  0 2025-08-25 13:20:11
 0  0      0 31452904   5504 6110232    0    0     0     0  842 1350  0  0 100  0  0 2025-08-25 13:20:12
 0  0      0 31452904   5504 6110232    0    0     0    82  936 1428  0  0 100  0  0 2025-08-25 13:20:13
 0  0      0 31452904   5504 6110232    0    0     0     0  848 1368  0  0 100  0  0 2025-08-25 13:20:14
 0  0      0 31452904   5504 6110232    0    0     0     0 1037 1419  0  0 100  0  0 2025-08-25 13:20:15
 0  0      0 31452904   5504 6110232    0    0     0    52  908 1400  0  0 100  0  0 2025-08-25 13:20:16
 0  0      0 31452652   5504 6110232    0    0     0     4  908 1400  0  0 100  0  0 2025-08-25 13:20:17
 0  0      0 31452652   5504 6110232    0    0     0     0  819 1335  0  0 100  0  0 2025-08-25 13:20:18
